node_id	node_name	node_type	node_name_type	tsne1	tsne2	tsne3
DOID:13402	skin sarcoidosis	Disease	skin sarcoidosis - Disease	-11.005146703064787	-15.88683724009621	-13.243706393366496
DOID:8986	narcolepsy	Disease	narcolepsy - Disease	23.885001014962064	7.581603614686951	-39.85363732784316
DB06410	Doxercalciferol	Compound	Doxercalciferol - Compound	26.476374022174152	-1.057138523811828	19.080615290493718
DB00859	Penicillamine	Compound	Penicillamine - Compound	30.657970389565833	16.283094642332117	21.705536139159054
DOID:4624	Ollier disease	Disease	Ollier disease - Disease	38.341928249661194	-25.625492360255866	-31.6583860019206
DOID:9698	gonococcal endophthalmia	Disease	gonococcal endophthalmia - Disease	39.92785861105378	19.945650997233255	-21.61424434871945
DOID:13080	Jaccoud's syndrome	Disease	Jaccoud's syndrome - Disease	5.2922341733628695	-17.00359406979401	-16.349946269498105
DOID:11032	secondary corneal edema	Disease	secondary corneal edema - Disease	35.82603628061568	25.69400308127582	-26.5564018224135
CHEMBL20225	CHEMBL20225	Compound	CHEMBL20225 - Compound	-28.661386299687898	15.575245173382754	44.972197480958236
DOID:10156	ileal neoplasm	Disease	ileal neoplasm - Disease	32.01178151900194	-24.87425872272458	-3.225186314803462
DB11574	Elbasvir	Compound	Elbasvir - Compound	32.30902124342816	48.54213045171377	32.311564760475896
DOID:10944	tongue disease	Disease	tongue disease - Disease	49.84939152821439	-20.42572665647036	-18.430672600621353
D004433	Earache	Symptom	Earache - Symptom	36.64739840060207	-15.841427437113712	-42.92294316134627
C0856761	Budd-Chiari syndrome	SideEffect	Budd-Chiari syndrome - SideEffect	-59.36767581340403	9.315758079887376	20.95927857153444
C0003462	Anus disorder	SideEffect	Anus disorder - SideEffect	-54.436495211101814	26.46892396867838	37.95461060504816
DOID:13453	gonococcal bursitis	Disease	gonococcal bursitis - Disease	53.40696128976338	-17.220390634556423	-35.4686949576371
DOID:1357	maxillary sinus cancer	Disease	maxillary sinus cancer - Disease	-8.676715398740852	-25.839112601220517	-16.728639942386717
DOID:10604	lactose intolerance	Disease	lactose intolerance - Disease	25.75356959446445	-13.19454374008609	-5.0038501267217566
C0013537	Eclampsia	SideEffect	Eclampsia - SideEffect	-73.34572338552888	-23.551640659482118	41.662290508404624
DB00445	Epirubicin	Compound	Epirubicin - Compound	42.56687446919022	12.192908772600614	10.313200626326738
DOID:4677	keratitis	Disease	keratitis - Disease	65.3270124691262	-5.655951150747424	-20.27896116934471
C0007193	Congestive cardiomyopathy	SideEffect	Congestive cardiomyopathy - SideEffect	-62.598621448599495	7.546985442485018	12.138959844337055
DOID:13891	bird fancier's lung	Disease	bird fancier's lung - Disease	55.7933247993687	-1.078183679836707	-11.587182962953417
DOID:4362	cervical cancer	Disease	cervical cancer - Disease	34.830827153591	-32.54774330934973	4.010388876844948
C0006849	Oral candidiasis	SideEffect	Oral candidiasis - SideEffect	-72.75161758407712	15.632480076300796	8.210565189912858
D011681	Pupil Disorders	Symptom	Pupil Disorders - Symptom	37.12974011861652	19.282772339472707	-28.79040963688573
DOID:3783	Coffin-Lowry syndrome	Disease	Coffin-Lowry syndrome - Disease	1.570012334822763	-12.522512050671335	-42.112585248142665
C0235560	Respiratory tract haemorrhage	SideEffect	Respiratory tract haemorrhage - SideEffect	-44.465486932305815	17.798689891656693	7.8178799789516935
DOID:12185	otosclerosis	Disease	otosclerosis - Disease	31.240920261286846	-16.602300067326542	-43.938036289079015
DOID:0070111	Niemann-Pick disease type A	Disease	Niemann-Pick disease type A - Disease	11.341583580630111	3.8120640388323896	-29.088054137501548
C0031345	Pharyngeal disorder	SideEffect	Pharyngeal disorder - SideEffect	-49.806478783000784	25.812296504401566	24.929918113048796
DOID:8568	infectious mononucleosis	Disease	infectious mononucleosis - Disease	43.290352160389425	-1.6943007854079728	-20.007090379844918
C0021141	Inappropriate antidiuretic hormone secretion	SideEffect	Inappropriate antidiuretic hormone secretion - SideEffect	-62.45082438093027	6.5369700797749735	27.7781791584548
DOID:13955	uterus interstitial leiomyoma	Disease	uterus interstitial leiomyoma - Disease	28.173506769282653	-28.5776262525617	10.683608892195217
DOID:4223	pyoderma	Disease	pyoderma - Disease	56.24371721999999	-19.322140067057408	-4.490691355124432
C0002894	Refractory anaemia with an excess of blasts	SideEffect	Refractory anaemia with an excess of blasts - SideEffect	-62.86127977176852	6.2802156060685395	12.588046629211755
DOID:0110779	hereditary spastic paraplegia 28	Disease	hereditary spastic paraplegia 28 - Disease	-8.332380460369038	-28.05394180366128	-64.38483378981697
DOID:14248	chronic atticoantral disease	Disease	chronic atticoantral disease - Disease	-26.948614690774026	-6.7521215227241695	-14.332051431079366
DOID:1392	pseudopapilledema	Disease	pseudopapilledema - Disease	-0.17824721276007033	-21.314911033508878	-28.01152636922987
C0006114	Edema cerebral	SideEffect	Edema cerebral - SideEffect	-45.15531926884024	-1.4865808406116112	38.60636485902942
DOID:13814	hypoglossal nerve disease	Disease	hypoglossal nerve disease - Disease	40.256502239508585	-9.753000361311027	-40.31948423975808
DOID:13094	branch retinal artery occlusion	Disease	branch retinal artery occlusion - Disease	32.40429990016948	13.607212920480826	-24.91647497613548
DOID:319	spinal cord disease	Disease	spinal cord disease - Disease	44.376847853523806	-9.532888715325088	-33.58839209307437
DOID:14464	neuroleptic malignant syndrome	Disease	neuroleptic malignant syndrome - Disease	8.463424925121933	34.08074318351384	42.88929026366769
C0155709	Atrial fibrillation and flutter	SideEffect	Atrial fibrillation and flutter - SideEffect	-52.002727100434775	-1.0612694917420666	19.815490114524778
DOID:0060325	cervical polyp	Disease	cervical polyp - Disease	-11.384942488125262	-22.707950301805848	-20.754133973121316
DOID:0110195	Charcot-Marie-Tooth disease type 4E	Disease	Charcot-Marie-Tooth disease type 4E - Disease	-11.003500332619518	-19.892743443339576	-63.830397408966796
C0392548	Cauda equina syndrome	SideEffect	Cauda equina syndrome - SideEffect	-52.84282886011472	15.298215572091268	13.240463539748083
C0001546	Adjustment disorder	SideEffect	Adjustment disorder - SideEffect	-59.49102560613838	11.700842860655136	19.756723573978583
DOID:10914	amnestic disorder	Disease	amnestic disorder - Disease	29.256444973811195	-0.11362114165952919	-35.11682951848988
DB01025	Amlexanox	Compound	Amlexanox - Compound	26.633925061640394	26.378745183674	42.88933670910338
DOID:10913	benign essential hypertension	Disease	benign essential hypertension - Disease	-4.78847556642063	-7.476725211083628	-19.083095435803475
DOID:11963	esophagitis	Disease	esophagitis - Disease	18.771919932960344	-18.672355799713323	-5.315317514568926
DOID:8692	myeloid leukemia	Disease	myeloid leukemia - Disease	37.86110923805676	-8.399274860754439	3.385159923140311
DOID:0110779	hereditary spastic paraplegia 28	Disease	hereditary spastic paraplegia 28 - Disease	-8.330316533885389	-28.053682995383607	-64.3873896497573
C0042345	Varicose vein	SideEffect	Varicose vein - SideEffect	-77.06673590559413	38.601601837780976	26.367628211612935
DOID:11203	Angelucci's syndrome	Disease	Angelucci's syndrome - Disease	29.304184106812684	29.06995397445645	41.846922646563826
DOID:12445	conjugate gaze palsy	Disease	conjugate gaze palsy - Disease	-9.894894703406319	-7.847530116917784	-24.955105088540545
DB00722	Lisinopril	Compound	Lisinopril - Compound	22.481887082867114	6.254440861156274	50.42846028575635
DOID:4400	dermatosis papulosa nigra	Disease	dermatosis papulosa nigra - Disease	-1.6205116454210537	-30.903734106047988	-26.245966565434276
DOID:10234	histoplasmosis pericarditis	Disease	histoplasmosis pericarditis - Disease	18.99412924808097	-48.61443975052447	-27.102766505274538
DOID:1392	pseudopapilledema	Disease	pseudopapilledema - Disease	-0.1782472127600703	-21.314911033508878	-28.01152636922987
DOID:0110494	autosomal recessive nonsyndromic deafness 36	Disease	autosomal recessive nonsyndromic deafness 36 - Disease	-106.92527683016516	-42.23399331599134	-4.775163905957669
DOID:0110446	dilated cardiomyopathy 1W	Disease	dilated cardiomyopathy 1W - Disease	-3.178336550966699	-49.667297492833654	-35.886483430592826
C0020564	Hypertrophy	SideEffect	Hypertrophy - SideEffect	-66.84558065338473	-19.577601640681127	41.94684730890407
C0476289	Gas pain	SideEffect	Gas pain - SideEffect	-40.758548161878664	4.941479806707907	30.29905370091826
D006317	Hearing Loss, Noise-Induced	Symptom	Hearing Loss, Noise-Induced - Symptom	33.009328040371194	-14.397565244695532	-41.67372181048372
C0206180	Anaplastic large-cell lymphoma	SideEffect	Anaplastic large-cell lymphoma - SideEffect	-74.73861567265457	19.492839294492544	30.974779976982102
C0039231	Tachycardia	SideEffect	Tachycardia - SideEffect	-33.71477776180296	4.12353038815767	39.51686372705841
DOID:14482	herpes gestationis	Disease	herpes gestationis - Disease	56.07620310188747	-23.238636513711988	-8.5612851457457
DOID:0110817	hereditary spastic paraplegia 72	Disease	hereditary spastic paraplegia 72 - Disease	-6.726200074359531	-27.36590310675934	-60.32930301010618
CHEMBL1200921	CHEMBL1200921	Compound	CHEMBL1200921 - Compound	-30.395007052431705	15.27128836236269	41.5199020831228
C0085605	Hepatic failure	SideEffect	Hepatic failure - SideEffect	-39.30162021842727	6.769370070344617	14.916796068501018
C0520758	Neuromuscular block prolonged	SideEffect	Neuromuscular block prolonged - SideEffect	-20.449957677911314	-0.9551532278723697	34.559103744151415
C2239176	Hepatocellular carcinoma	SideEffect	Hepatocellular carcinoma - SideEffect	-53.938599595773304	37.78316314408903	24.007069216345414
CHEMBL1200830	CHEMBL1200830	Compound	CHEMBL1200830 - Compound	26.941394733487922	6.779589504090746	41.13640516902821
C0043541	Zygomycosis	SideEffect	Zygomycosis - SideEffect	-73.58407400565329	19.917663702654487	31.078133581450942
C0019112	Haemorrhoids	SideEffect	Haemorrhoids - SideEffect	-66.15409529033631	5.490309921277541	7.441711464779251
DOID:11162	respiratory failure	Disease	respiratory failure - Disease	-13.511077967473822	-9.71068302337607	-18.464738325145387
DOID:7633	macular holes	Disease	macular holes - Disease	31.47213618354383	19.137915334319047	-23.21995642492649
D055111	Failed Back Surgery Syndrome	Symptom	Failed Back Surgery Syndrome - Symptom	45.452836623705686	-12.952116882638656	-35.40278007089663
C0333641	Atrophy	SideEffect	Atrophy - SideEffect	-61.75972660283	3.8522420347095445	41.355513596914754
DOID:1571	spastic ectropion	Disease	spastic ectropion - Disease	60.84542926450484	-31.635451271393027	-15.94889759278503
DB06290	Simeprevir	Compound	Simeprevir - Compound	32.31907995166455	49.958836551645824	36.688703228302465
CHEMBL3137317	CHEMBL3137317	Compound	CHEMBL3137317 - Compound	31.48865222722478	-1.5389287080776841	15.172509425545595
DOID:0090022	split hand-foot malformation 5	Disease	split hand-foot malformation 5 - Disease	-12.482884265001744	-23.982710878110108	-40.2551023485533
DOID:0090032	Silverman-Handmaker type dyssegmental dysplasia	Disease	Silverman-Handmaker type dyssegmental dysplasia - Disease	32.34610115245687	-29.715106171476776	-36.348578802998894
DOID:3481	septicemic plague	Disease	septicemic plague - Disease	54.12588805030369	0.8540134858279071	-24.873365819007624
DOID:11054	urinary bladder cancer	Disease	urinary bladder cancer - Disease	17.762010791018817	-35.60376654491648	5.789793821365695
DOID:10533	viral pneumonia	Disease	viral pneumonia - Disease	54.45477253637144	-2.2280554701721274	-15.828652424509052
DB00852	Pseudoephedrine	Compound	Pseudoephedrine - Compound	18.65184281428803	16.515171513185226	26.173108572632774
DB01438	Phenazopyridine	Compound	Phenazopyridine - Compound	23.081364922683658	19.383518121809644	30.04605564757853
DOID:0090104	Huntington's disease-like 2	Disease	Huntington's disease-like 2 - Disease	-2.8579886236799528	-11.70037671211835	-53.04141385414401
C0018681	Headache	SideEffect	Headache - SideEffect	-28.900670585126175	11.392564254701684	41.14177604643361
C0231835	Tachypnoea	SideEffect	Tachypnoea - SideEffect	-68.1801815004752	5.696647252413287	26.87718370414752
DOID:9597	Krukenberg carcinoma	Disease	Krukenberg carcinoma - Disease	29.641535537944502	-26.68400174706847	-4.492688582092372
DOID:5855	anteroseptal myocardial infarction	Disease	anteroseptal myocardial infarction - Disease	13.135304146706096	-46.57947919629944	-29.38084433700488
DOID:0050451	Brugada syndrome	Disease	Brugada syndrome - Disease	-16.748018898514317	-34.58578758281724	-47.98380439737307
DB00177	Valsartan	Compound	Valsartan - Compound	23.509600184837744	4.9937099508770375	46.39728458269861
DOID:9946	steroid-induced glaucoma	Disease	steroid-induced glaucoma - Disease	-14.875420380749071	-7.158872703884306	-34.427408685400216
DB00760	Meropenem	Compound	Meropenem - Compound	34.80474126391084	64.32226082090243	32.670653887071616
DOID:0050670	ataxic cerebral palsy	Disease	ataxic cerebral palsy - Disease	-2.6420093045994646	-14.267509139996086	-50.111132919069895
DOID:0110234	cataract 4 multiple types	Disease	cataract 4 multiple types - Disease	-22.329405579055052	2.550997429341343	-37.36289730151435
DB01319	Fosamprenavir	Compound	Fosamprenavir - Compound	27.57480298831393	50.8110662068428	35.11856337392682
DOID:112	esophageal varix	Disease	esophageal varix - Disease	-4.564170525910525	-10.614707264505535	-19.48342991584209
C0013182	Drug hypersensitivity	SideEffect	Drug hypersensitivity - SideEffect	-72.93831458247067	7.401912125089915	15.201794843201595
DOID:4337	tinea capitis	Disease	tinea capitis - Disease	58.739712688265676	-20.454482448038885	-0.9637962879153673
DB06771	Besifloxacin	Compound	Besifloxacin - Compound	38.77323850305074	65.00392152403688	26.77091023148775
DOID:2074	intestinal perforation	Disease	intestinal perforation - Disease	26.15195780117296	-24.98298127952822	-2.688066581883304
DOID:10035	asymptomatic neurosyphilis	Disease	asymptomatic neurosyphilis - Disease	38.36986414485894	8.844097641564701	-29.225342273905888
DB01210	Levobunolol	Compound	Levobunolol - Compound	19.72099420468637	19.79250041593097	46.03912558870053
DOID:4307	polyradiculopathy	Disease	polyradiculopathy - Disease	45.79819322024085	-4.5500684754717655	-34.812629978305296
DOID:9352	type 2 diabetes mellitus	Disease	type 2 diabetes mellitus - Disease	19.750649828189246	6.192919580281143	34.097489285430385
DOID:11981	morbid obesity	Disease	morbid obesity - Disease	14.473483712050793	15.082332041445003	24.501908552174292
C0043349	Xerophthalmia	SideEffect	Xerophthalmia - SideEffect	-53.88144581726965	31.87802708007233	42.69800023596885
C0040156	Thyrotoxicosis	SideEffect	Thyrotoxicosis - SideEffect	-53.58530174829689	14.670706286116483	5.275721639591938
DOID:14484	sporotrichosis	Disease	sporotrichosis - Disease	58.142787965101604	-15.587129083546285	-10.84015536594052
DOID:14133	Masters-Allen syndrome	Disease	Masters-Allen syndrome - Disease	29.578069472325815	-42.07118242303452	4.548561217081531
C0263437	Acne infantile	SideEffect	Acne infantile - SideEffect	-61.141840050804475	1.9508559153569647	39.48371897254715
DOID:10892	hypospadias	Disease	hypospadias - Disease	27.107539258785827	-33.483782869454416	-5.993047401986389
DOID:0110152	Charcot-Marie-Tooth disease type 1B	Disease	Charcot-Marie-Tooth disease type 1B - Disease	-13.05132200743513	-18.771730249977413	-65.33386720067101
C0022656	Renal cortical necrosis	SideEffect	Renal cortical necrosis - SideEffect	-41.214615862541116	9.024592911458727	40.2142388544757
DOID:2213	hemorrhagic disease	Disease	hemorrhagic disease - Disease	38.43706283883245	-3.2097481284224427	-0.5388071958281272
DOID:96	staphyloenterotoxemia	Disease	staphyloenterotoxemia - Disease	9.74650662553455	-13.071455222575095	-30.191078268953447
DOID:0110435	dilated cardiomyopathy 1GG	Disease	dilated cardiomyopathy 1GG - Disease	-3.637301548988376	-48.54907822634796	-34.98392065156707
DOID:5338	gingival hypertrophy	Disease	gingival hypertrophy - Disease	51.026125058775015	-24.435847882024866	-22.748774097522283
C0017572	Gingival recession	SideEffect	Gingival recession - SideEffect	-53.8677726731943	31.341447131386822	27.387792439811534
DOID:9794	hereditary choroidal atrophy	Disease	hereditary choroidal atrophy - Disease	1.4369596582966933	17.902896756107882	-19.168055024861825
DOID:11328	schizophreniform disorder	Disease	schizophreniform disorder - Disease	10.806592545223676	29.79876029475164	43.778337540267785
DOID:11871	macular keratitis	Disease	macular keratitis - Disease	65.78071205491257	-5.037072291837385	-20.034474441892527
DB08847	Hydroxyproline	Compound	Hydroxyproline - Compound	30.424136121948607	16.77757131232639	25.595510696710093
DOID:9155	mucocutaneous leishmaniasis	Disease	mucocutaneous leishmaniasis - Disease	53.82212950985402	-23.399912623273327	-17.48517198229581
DOID:10079	cysticercosis	Disease	cysticercosis - Disease	37.45092808362043	6.321906205483508	-27.58266828905567
DOID:0110349	osteogenesis imperfecta type 9	Disease	osteogenesis imperfecta type 9 - Disease	25.567067616321104	-26.955816723203377	-39.51308881646932
DOID:10568	early yaws	Disease	early yaws - Disease	60.26901866128446	3.3725418516310715	-20.476319969349337
DOID:3847	papillary craniopharyngioma	Disease	papillary craniopharyngioma - Disease	30.970666589288513	-15.229629417644922	-26.987167365388277
DOID:5723	optic atrophy	Disease	optic atrophy - Disease	28.200278458884597	13.087107867582734	-29.759283371505628
C0029877	Otitis	SideEffect	Otitis - SideEffect	-53.022912503677446	4.5924533315278095	38.20773825568825
DOID:3756	protein C deficiency	Disease	protein C deficiency - Disease	38.05843804572031	2.3739008250386786	-2.555164232493011
DOID:9937	chronic dacryocystitis	Disease	chronic dacryocystitis - Disease	-2.971603605272562	-15.792399468985087	-32.67895999241954
DOID:2531	hematologic cancer	Disease	hematologic cancer - Disease	35.469713414000225	-4.392634520454163	9.877708842412495
C0023860	Listeriosis	SideEffect	Listeriosis - SideEffect	-60.04444253996585	9.282487371057556	22.414785796482175
DOID:0110494	autosomal recessive nonsyndromic deafness 36	Disease	autosomal recessive nonsyndromic deafness 36 - Disease	-106.92527683049387	-42.2339933160004	-4.77516390595633
C0028841	Hypotony of eye	SideEffect	Hypotony of eye - SideEffect	-59.24141090350327	0.517559423448356	42.411265320401164
DOID:1289	neurodegenerative disease	Disease	neurodegenerative disease - Disease	23.007409134719495	6.498799121009674	-44.267692256712394
C0033817	Pseudomonas infection	SideEffect	Pseudomonas infection - SideEffect	-66.12819475358995	17.083165438080858	6.667478763469531
DOID:801	hemarthrosis	Disease	hemarthrosis - Disease	49.267459799703346	-19.147163753382465	-39.80675570203722
DB06211	Doripenem	Compound	Doripenem - Compound	33.66654096199363	65.20527846721025	31.76111813080466
DOID:14221	abdominal obesity-metabolic syndrome 1	Disease	abdominal obesity-metabolic syndrome 1 - Disease	15.288243270668746	7.373309391220412	29.421045262154514
C0600041	Bladder infection	SideEffect	Bladder infection - SideEffect	-56.5069511177711	16.29548929843936	32.60844697199678
DOID:0060672	Grn-related frontotemporal lobar degeneration with Tdp43 inclusions	Disease	Grn-related frontotemporal lobar degeneration with Tdp43 inclusions - Disease	24.4330602870661	3.3235172020447843	-41.75346584153891
DOID:75	lymphatic system disease	Disease	lymphatic system disease - Disease	43.05410615114069	-11.156267388274072	0.6257856443643988
D002558	Cerebrospinal Fluid Otorrhea	Symptom	Cerebrospinal Fluid Otorrhea - Symptom	35.34651379900541	-16.184675721758488	-40.13118559675051
DB01610	Valganciclovir	Compound	Valganciclovir - Compound	31.471572226529883	52.016890330314816	29.863716842777446
DOID:0111064	autosomal recessive distal spinal muscular atrophy 1	Disease	autosomal recessive distal spinal muscular atrophy 1 - Disease	-15.134641516603411	-25.119595142083693	-64.10062721663999
DB01008	Busulfan	Compound	Busulfan - Compound	38.69318404637974	-3.514811530521778	10.147186256115345
DOID:758	situs inversus	Disease	situs inversus - Disease	16.464758249014626	-49.051221292099065	-34.76711223036017
DB00811	Ribavirin	Compound	Ribavirin - Compound	32.749481677181194	46.57030623676496	29.940979957827956
DOID:8442	paralytic ileus	Disease	paralytic ileus - Disease	19.522254472844928	19.225844403327013	24.33812999383779
DOID:640	encephalomyelitis	Disease	encephalomyelitis - Disease	45.04257509083311	1.3367653566070943	-29.498195340716045
D009767	Obesity, Morbid	Symptom	Obesity, Morbid - Symptom	19.243895873388176	-16.279158710058905	-2.560267766161395
C0033775	Anal pruritus	SideEffect	Anal pruritus - SideEffect	-47.842227184356545	20.074922878031277	32.048864406257174
DOID:10554	meningoencephalitis	Disease	meningoencephalitis - Disease	46.41538934973163	1.5938085664832078	-25.069713624410873
DOID:0110368	retinitis pigmentosa 26	Disease	retinitis pigmentosa 26 - Disease	-3.3592395441179805	16.09513826683937	-10.547801867036865
DB01023	Felodipine	Compound	Felodipine - Compound	23.588745364442566	10.782893713458746	48.76635304520418
DB09104	Magnesium Hydroxide	Compound	Magnesium Hydroxide - Compound	27.01513152867364	31.507398311794898	27.067070450257603
C0005779	Coagulopathy	SideEffect	Coagulopathy - SideEffect	-39.38820691044159	14.430420842210829	8.750975433030447
DOID:11247	disseminated intravascular coagulation	Disease	disseminated intravascular coagulation - Disease	41.11606664957942	-0.6682587445809192	-3.3038613605101887
DB06237	Avanafil	Compound	Avanafil - Compound	31.231087734747533	15.688116837245506	44.871232984970156
C0028738	Nystagmus	SideEffect	Nystagmus - SideEffect	-55.345697509479876	40.563926320435655	14.733602804755154
DOID:9589	urethral calculus	Disease	urethral calculus - Disease	23.184514356649675	-35.31363548895363	-4.968748587227925
DOID:10955	strongyloidiasis	Disease	strongyloidiasis - Disease	34.694971289150025	-18.718012244891007	1.7370484979206404
DOID:10651	acute anterolateral myocardial infarction	Disease	acute anterolateral myocardial infarction - Disease	-9.847529381165854	-8.807697061145106	-22.279006976449278
DB00240	Alclometasone	Compound	Alclometasone - Compound	26.462992903988404	-12.569807064887353	30.456722718768077
DB04868	Nilotinib	Compound	Nilotinib - Compound	23.429436595430676	32.840194491725434	14.62549781673325
DOID:1426	ureteral disease	Disease	ureteral disease - Disease	23.919946841239227	-34.70336635339333	1.3075062178130288
DOID:2782	rectosigmoid junction cancer	Disease	rectosigmoid junction cancer - Disease	-6.250668434279496	-19.889197221725553	-20.599102998176598
C0240925	Salivary gland swelling	SideEffect	Salivary gland swelling - SideEffect	-33.86973669102032	28.020289776495076	32.97999952896647
DOID:3388	periodontal disease	Disease	periodontal disease - Disease	49.57443671810727	-27.232934778509076	-24.967094476447713
DB01104	Sertraline	Compound	Sertraline - Compound	11.566168269192666	36.34713356627989	38.91484125092496
D005316	Fetal Distress	Symptom	Fetal Distress - Symptom	29.198673129366046	-1.3430149952802115	-10.436195892561942
DB06603	Panobinostat	Compound	Panobinostat - Compound	32.92992979542655	-6.639170371584654	12.083728709766262
DOID:14701	propionic acidemia	Disease	propionic acidemia - Disease	-1.9715568234100311	-50.17945957554184	-30.336560595744174
DB00761	Potassium Chloride	Compound	Potassium Chloride - Compound	18.990527992581697	9.77747001661467	16.714975540125995
C0007282	Carotid artery stenosis	SideEffect	Carotid artery stenosis - SideEffect	-57.14492580132582	39.67870131651671	38.58868985468533
DB01012	Cinacalcet	Compound	Cinacalcet - Compound	3.945269484310104	15.70278057116768	29.301059439201683
DB01229	Paclitaxel	Compound	Paclitaxel - Compound	32.89505363764458	-26.320575180262438	12.965587276666684
DOID:6929	retinal edema	Disease	retinal edema - Disease	34.62207131105676	12.861964146089244	-26.641644958139402
DOID:0110408	retinitis pigmentosa 11	Disease	retinitis pigmentosa 11 - Disease	-6.607056719037256	19.38074076332231	-10.92875021899357
DOID:13664	post-vaccinal encephalitis	Disease	post-vaccinal encephalitis - Disease	44.757789034942796	-1.0393921231410257	-28.88849091723138
DOID:0110249	cataract 11 multiple types	Disease	cataract 11 multiple types - Disease	-18.83181631502736	1.3630168636650313	-39.737078841620885
C0018800	Cardiomegaly	SideEffect	Cardiomegaly - SideEffect	-62.05788277787263	4.117183648703933	38.400069191563865
DOID:1517	cecal benign neoplasm	Disease	cecal benign neoplasm - Disease	30.123480645437972	-25.367802134364954	-1.7033990867713122
C0003486	Aortic aneurysm	SideEffect	Aortic aneurysm - SideEffect	-60.87255702210381	14.263900596840049	31.374012386689518
DOID:223	basilar artery insufficiency	Disease	basilar artery insufficiency - Disease	32.8763747614705	-8.889956048648518	-39.20431523199104
C0151474	Alcohol intolerance	SideEffect	Alcohol intolerance - SideEffect	-62.34203516127551	24.844627589090948	16.134176195350854
C0281778	Anal abscess	SideEffect	Anal abscess - SideEffect	-54.67866597341872	12.786749108946555	5.824464213893685
DOID:12961	Poland syndrome	Disease	Poland syndrome - Disease	44.106788952035735	-13.352041986431667	-49.83580462135127
DOID:0060444	granular corneal dystrophy type II	Disease	granular corneal dystrophy type II - Disease	-19.149304247168295	-12.427415202850211	-33.24008687968529
DB11315	Methscopolamine	Compound	Methscopolamine - Compound	21.332575215552897	27.078345467959004	40.76997405001868
DB06410	Doxercalciferol	Compound	Doxercalciferol - Compound	26.476374022181236	-1.0571385238127624	19.080615290928552
CHEMBL2107817	CHEMBL2107817	Compound	CHEMBL2107817 - Compound	35.04709362318058	62.70490231248434	35.79677456538747
DOID:456	ascariasis	Disease	ascariasis - Disease	29.45904599427667	-18.29945515777779	0.21860556781110327
C0154822	Serous retinal detachment	SideEffect	Serous retinal detachment - SideEffect	-45.4007208437071	28.94117445007594	15.170998020403617
C0152009	WBC abnormal NOS	SideEffect	WBC abnormal NOS - SideEffect	-78.07260114874386	-22.947715824605712	40.25356455889781
DOID:0110755	type 1 diabetes mellitus 18	Disease	type 1 diabetes mellitus 18 - Disease	-0.5628641856004827	-2.933969818346108	-7.37677717183766
DOID:5334	paraphimosis	Disease	paraphimosis - Disease	33.801129405920676	-37.08546716608707	-3.724040383615681
DB01592	Iron	Compound	Iron - Compound	26.84039212138567	6.2414142527434295	25.548978302241323
DOID:9553	adrenal gland disease	Disease	adrenal gland disease - Disease	23.794768601437873	-21.568500450035486	-18.402508772481895
C0014571	Epiphysiolysis	SideEffect	Epiphysiolysis - SideEffect	-35.76324498973657	8.341690970975288	44.367335544107966
DB00437	Allopurinol	Compound	Allopurinol - Compound	21.642003425045512	1.842046063575909	39.96791213871008
DOID:0110220	Brugada syndrome 3	Disease	Brugada syndrome 3 - Disease	-17.66738892171246	-36.146135254578546	-47.53668188847919
DOID:1025	tuberculoid leprosy	Disease	tuberculoid leprosy - Disease	47.07790538405856	-8.514490617192632	-43.95886129087947
C0022353	Jaundice neonatal	SideEffect	Jaundice neonatal - SideEffect	-47.56450909016825	11.512183267706778	41.34874781478141
DOID:3847	papillary craniopharyngioma	Disease	papillary craniopharyngioma - Disease	30.970666589344766	-15.229629417645214	-26.98716736538816
DB09040	Efinaconazole	Compound	Efinaconazole - Compound	35.997854679452104	57.65007064879059	36.198441447865
DB00861	Diflunisal	Compound	Diflunisal - Compound	21.36788785842481	27.582624971550764	9.8683408102595
DOID:4492	avian influenza	Disease	avian influenza - Disease	-11.439442757440357	-0.5767376840970888	-11.161211400266454
DOID:0110527	autosomal recessive nonsyndromic deafness 8	Disease	autosomal recessive nonsyndromic deafness 8 - Disease	-101.75562796178176	-47.16477926382565	-2.200649805137706
C0041969	Urethral disorder	SideEffect	Urethral disorder - SideEffect	-23.316552577913093	5.0957824111538015	39.35788920970085
DOID:12557	Duane retraction syndrome	Disease	Duane retraction syndrome - Disease	36.454487557722445	15.71250341197922	-36.537524141820604
C0024141	Systemic lupus erythematosus	SideEffect	Systemic lupus erythematosus - SideEffect	-39.583586238612455	13.655135440605532	19.5779816168227
DOID:11558	acute allergic serous otitis media	Disease	acute allergic serous otitis media - Disease	-22.86274565524352	-18.503378013088756	-21.283887292927215
DOID:5408	Paget's disease of bone	Disease	Paget's disease of bone - Disease	37.457698822677656	-21.328661441803707	-34.262165201859325
C0333355	Mucosal inflammation	SideEffect	Mucosal inflammation - SideEffect	-55.812056749558344	15.160412657043338	10.534283627596738
DOID:0090104	Huntington's disease-like 2	Disease	Huntington's disease-like 2 - Disease	-2.8579898663236922	-11.700376799215622	-53.041376331389685
DB00971	Selenium Sulfide	Compound	Selenium Sulfide - Compound	25.946397796681804	-2.477711197341726	14.9755546331208
C0022410	Joint instability	SideEffect	Joint instability - SideEffect	-59.102280372530295	0.37037456645894895	42.384656393804114
DB01043	Memantine	Compound	Memantine - Compound	7.434953774970653	31.624293220278552	31.347253369759937
